symbol,window,ratio,window_start,avg_close,prev_avg_close,pct_change,industry,companyName,window_start_str,summary
BACRP,2 weeks,0.1,2023-04-17 00:00:00+08:00,25998.097222222223,32248.17948717949,-19.38,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-04-17,
BACRP,2 weeks,0.1,2023-05-01 00:00:00+08:00,22855.242424242424,25998.097222222223,-12.09,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-05-01,
BACRP,2 weeks,0.1,2023-08-07 00:00:00+08:00,25000.0,22080.40740740741,13.22,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-08-07,
BACRP,2 weeks,0.1,2023-08-21 00:00:00+08:00,21545.5,25000.0,-13.82,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-08-21,
BACRP,2 weeks,0.1,2024-01-08 00:00:00+08:00,30469.454545454544,24467.25,24.53,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-01-08,
BACRP,2 weeks,0.1,2024-01-22 00:00:00+08:00,22976.0,30469.454545454544,-24.59,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-01-22,
BACRP,2 weeks,0.1,2024-02-05 00:00:00+08:00,27250.0,22976.0,18.6,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-02-05,
BACRP,2 weeks,0.1,2024-02-19 00:00:00+08:00,24510.0,27250.0,-10.06,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-02-19,
BACRP,2 weeks,0.1,2024-03-04 00:00:00+08:00,20141.166666666668,24510.0,-17.82,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-03-04,
BACRP,2 weeks,0.1,2024-04-01 00:00:00+08:00,24410.909090909092,19054.8,28.11,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-04-01,
BACRP,2 weeks,0.1,2024-04-29 00:00:00+08:00,19170.053571428572,22022.428571428572,-12.95,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-04-29,
BACRP,2 weeks,0.1,2024-05-27 00:00:00+08:00,20173.0,18326.27906976744,10.08,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-05-27,
BACRP,2 weeks,0.1,2024-07-22 00:00:00+08:00,21912.5,19077.083333333332,14.86,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-07-22,
BACRP,1 week,0.15,2021-06-21 00:00:00+08:00,16900.0,12000.0,40.83,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2021-06-21,
BACRP,1 week,0.15,2022-02-07 00:00:00+08:00,10113.666666666666,16900.0,-40.16,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2022-02-07,
BACRP,1 week,0.15,2022-04-18 00:00:00+08:00,16250.0,11000.0,47.73,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2022-04-18,
BACRP,1 week,0.15,2023-01-16 00:00:00+08:00,33271.57894736842,26646.07894736842,24.86,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-01-16,
BACRP,1 week,0.15,2023-01-30 00:00:00+08:00,19571.29090909091,30271.818181818184,-35.35,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-01-30,
BACRP,1 week,0.15,2023-02-27 00:00:00+08:00,15257.882352941177,19506.408163265303,-21.78,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-02-27,
BACRP,1 week,0.15,2023-03-06 00:00:00+08:00,18172.410256410258,15257.882352941177,19.1,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-03-06,
BACRP,1 week,0.15,2023-03-27 00:00:00+08:00,21675.484848484848,17976.4,20.58,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-03-27,
BACRP,1 week,0.15,2023-04-03 00:00:00+08:00,30199.02380952381,21675.484848484848,39.32,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-04-03,
BACRP,1 week,0.15,2023-04-24 00:00:00+08:00,21055.195652173912,34743.230769230766,-39.4,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-04-24,
BACRP,1 week,0.15,2023-05-01 00:00:00+08:00,25588.581818181818,21055.195652173912,21.53,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-05-01,
BACRP,1 week,0.15,2023-05-08 00:00:00+08:00,20902.857142857145,25588.581818181818,-18.31,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-05-08,
BACRP,1 week,0.15,2023-10-16 00:00:00+08:00,24874.666666666668,21500.0,15.7,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-10-16,
BACRP,1 week,0.15,2024-01-08 00:00:00+08:00,32068.222222222223,24453.6,31.14,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-01-08,
BACRP,1 week,0.15,2024-01-15 00:00:00+08:00,23275.0,32068.222222222223,-27.42,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-01-15,
BACRP,1 week,0.15,2024-01-29 00:00:00+08:00,21508.571428571428,26400.0,-18.53,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-01-29,
BACRP,1 week,0.15,2024-02-05 00:00:00+08:00,28000.0,21508.571428571428,30.18,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-02-05,
BACRP,1 week,0.15,2024-03-04 00:00:00+08:00,19495.461538461535,24510.0,-20.46,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-03-04,
BACRP,1 week,0.15,2024-04-01 00:00:00+08:00,24480.0,18678.5,31.06,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-04-01,
BACRP,1 week,0.15,2024-04-29 00:00:00+08:00,18999.814814814818,23000.0,-17.39,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-04-29,
BACRP,1 week,0.15,2024-07-29 00:00:00+08:00,21912.5,18803.125,16.54,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-07-29,
BACRP,2 weeks,0.15,2021-06-14 00:00:00+08:00,16900.0,12000.0,40.83,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2021-06-14,
BACRP,2 weeks,0.15,2022-02-07 00:00:00+08:00,10335.25,16900.0,-38.84,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2022-02-07,
BACRP,2 weeks,0.15,2022-04-18 00:00:00+08:00,16250.0,10335.25,57.23,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2022-04-18,
BACRP,2 weeks,0.15,2023-01-09 00:00:00+08:00,29958.82894736842,22148.648648648646,35.26,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-01-09,
BACRP,2 weeks,0.15,2023-01-23 00:00:00+08:00,23583.988636363636,29958.82894736842,-21.28,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-01-23,
BACRP,2 weeks,0.15,2023-02-06 00:00:00+08:00,17974.194915254237,23583.988636363636,-23.79,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-02-06,
BACRP,2 weeks,0.15,2023-04-03 00:00:00+08:00,32248.17948717949,19363.556818181816,66.54,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-04-03,
BACRP,2 weeks,0.15,2023-04-17 00:00:00+08:00,25998.097222222223,32248.17948717949,-19.38,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2023-04-17,
BACRP,2 weeks,0.15,2024-01-08 00:00:00+08:00,30469.454545454544,24467.25,24.53,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-01-08,
BACRP,2 weeks,0.15,2024-01-22 00:00:00+08:00,22976.0,30469.454545454544,-24.59,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-01-22,
BACRP,2 weeks,0.15,2024-02-05 00:00:00+08:00,27250.0,22976.0,18.6,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-02-05,
BACRP,2 weeks,0.15,2024-03-04 00:00:00+08:00,20141.166666666668,24510.0,-17.82,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-03-04,
BACRP,2 weeks,0.15,2024-04-01 00:00:00+08:00,24410.909090909092,19054.8,28.11,Banks - Diversified,Bank of America Corporation PFD SER B 7%,2024-04-01,
COST,1 week,0.05,2015-02-02 00:00:00+08:00,14915.860982391105,14168.7765,5.27,Discount Stores,Costco Wholesale Corporation,2015-02-02,
COST,1 week,0.05,2017-03-06 00:00:00+08:00,16655.423807080555,17555.09963099631,-5.12,Discount Stores,Costco Wholesale Corporation,2017-03-06,
COST,1 week,0.05,2017-06-19 00:00:00+08:00,16187.336226587484,17755.013527054107,-8.83,Discount Stores,Costco Wholesale Corporation,2017-06-19,
COST,1 week,0.05,2017-12-04 00:00:00+08:00,18775.331285202254,17796.869894099847,5.5,Discount Stores,Costco Wholesale Corporation,2017-12-04,
COST,1 week,0.05,2018-02-05 00:00:00+08:00,18330.763806706113,19593.26970954357,-6.44,Discount Stores,Costco Wholesale Corporation,2018-02-05,
COST,1 week,0.05,2018-12-17 00:00:00+08:00,20145.33300248139,22223.021769337654,-9.35,Discount Stores,Costco Wholesale Corporation,2018-12-17,
COST,1 week,0.05,2019-03-11 00:00:00+08:00,23320.757207890743,22087.075249320034,5.59,Discount Stores,Costco Wholesale Corporation,2019-03-11,
COST,1 week,0.05,2019-08-26 00:00:00+08:00,29027.014370664023,27625.309322033896,5.07,Discount Stores,Costco Wholesale Corporation,2019-08-26,
COST,1 week,0.05,2020-02-24 00:00:00+08:00,30244.595307917887,32282.762389680924,-6.31,Discount Stores,Costco Wholesale Corporation,2020-02-24,
COST,1 week,0.05,2020-04-06 00:00:00+08:00,30211.147286821702,28752.047277936963,5.07,Discount Stores,Costco Wholesale Corporation,2020-04-06,
COST,1 week,0.05,2020-07-06 00:00:00+08:00,31849.12721893491,30321.079573934836,5.04,Discount Stores,Costco Wholesale Corporation,2020-07-06,
COST,1 week,0.05,2021-03-01 00:00:00+08:00,32398.10926258993,34105.48733233979,-5.01,Discount Stores,Costco Wholesale Corporation,2021-03-01,
COST,1 week,0.05,2022-01-10 00:00:00+08:00,51623.32681420484,55454.47893915757,-6.91,Discount Stores,Costco Wholesale Corporation,2022-01-10,
COST,1 week,0.05,2022-01-31 00:00:00+08:00,51212.39233484619,48294.418245264205,6.04,Discount Stores,Costco Wholesale Corporation,2022-01-31,
COST,1 week,0.05,2022-04-25 00:00:00+08:00,55658.7537993921,59179.93132154006,-5.95,Discount Stores,Costco Wholesale Corporation,2022-04-25,
COST,1 week,0.05,2022-05-02 00:00:00+08:00,52282.816004077475,55658.7537993921,-6.07,Discount Stores,Costco Wholesale Corporation,2022-05-02,
COST,1 week,0.05,2022-05-09 00:00:00+08:00,49641.141579731746,52282.816004077475,-5.05,Discount Stores,Costco Wholesale Corporation,2022-05-09,
COST,1 week,0.05,2022-05-16 00:00:00+08:00,44945.27680221811,49641.141579731746,-9.46,Discount Stores,Costco Wholesale Corporation,2022-05-16,
COST,1 week,0.05,2022-05-30 00:00:00+08:00,47064.02331288344,44553.25109553024,5.64,Discount Stores,Costco Wholesale Corporation,2022-05-30,
COST,1 week,0.05,2022-10-24 00:00:00+08:00,49935.71038824764,46934.6613672496,6.39,Discount Stores,Costco Wholesale Corporation,2022-10-24,
COST,1 week,0.05,2022-12-05 00:00:00+08:00,48328.23173173173,51730.173935351464,-6.58,Discount Stores,Costco Wholesale Corporation,2022-12-05,
COST,1 week,0.05,2023-12-18 00:00:00+08:00,67030.07647983238,63626.46640889318,5.35,Discount Stores,Costco Wholesale Corporation,2023-12-18,
COST,1 week,0.05,2024-05-06 00:00:00+08:00,76851.3865030675,72793.060625,5.58,Discount Stores,Costco Wholesale Corporation,2024-05-06,
COST,2 weeks,0.05,2014-10-27 00:00:00+08:00,13394.58987012987,12750.236377396568,5.05,Discount Stores,Costco Wholesale Corporation,2014-10-27,
COST,2 weeks,0.05,2015-02-02 00:00:00+08:00,14838.8512857836,14095.897551365044,5.27,Discount Stores,Costco Wholesale Corporation,2015-02-02,
COST,2 weeks,0.05,2016-05-30 00:00:00+08:00,15199.559164077944,14447.856794340085,5.2,Discount Stores,Costco Wholesale Corporation,2016-05-30,
COST,2 weeks,0.05,2016-07-11 00:00:00+08:00,16702.81806213797,15757.157968574636,6.0,Discount Stores,Costco Wholesale Corporation,2016-07-11,
COST,2 weeks,0.05,2016-09-05 00:00:00+08:00,15284.527738665163,16351.05959752322,-6.52,Discount Stores,Costco Wholesale Corporation,2016-09-05,
COST,2 weeks,0.05,2016-12-12 00:00:00+08:00,16169.054914036438,15306.90256665836,5.63,Discount Stores,Costco Wholesale Corporation,2016-12-12,
COST,2 weeks,0.05,2017-03-06 00:00:00+08:00,16628.418383110195,17594.877989130437,-5.49,Discount Stores,Costco Wholesale Corporation,2017-03-06,
COST,2 weeks,0.05,2017-06-12 00:00:00+08:00,16935.026523297493,18065.792914746544,-6.26,Discount Stores,Costco Wholesale Corporation,2017-06-12,
COST,2 weeks,0.05,2017-06-26 00:00:00+08:00,15889.662674094709,16935.026523297493,-6.17,Discount Stores,Costco Wholesale Corporation,2017-06-26,
COST,2 weeks,0.05,2017-11-27 00:00:00+08:00,18282.37169715447,17160.319550015203,6.54,Discount Stores,Costco Wholesale Corporation,2017-11-27,
COST,2 weeks,0.05,2018-02-05 00:00:00+08:00,18494.57552148781,19560.125910509887,-5.45,Discount Stores,Costco Wholesale Corporation,2018-02-05,
COST,2 weeks,0.05,2018-04-16 00:00:00+08:00,19472.956046814044,18539.29670899197,5.04,Discount Stores,Costco Wholesale Corporation,2018-04-16,
COST,2 weeks,0.05,2018-12-10 00:00:00+08:00,21220.016770483948,22752.426449985993,-6.74,Discount Stores,Costco Wholesale Corporation,2018-12-10,
COST,2 weeks,0.05,2018-12-24 00:00:00+08:00,20031.091151919863,21220.016770483948,-5.6,Discount Stores,Costco Wholesale Corporation,2018-12-24,
COST,2 weeks,0.05,2019-03-18 00:00:00+08:00,23837.126749405863,22670.147023667225,5.15,Discount Stores,Costco Wholesale Corporation,2019-03-18,
COST,2 weeks,0.05,2019-06-10 00:00:00+08:00,26108.89789473684,24485.506097560978,6.63,Discount Stores,Costco Wholesale Corporation,2019-06-10,
COST,2 weeks,0.05,2020-04-13 00:00:00+08:00,30971.594717887157,29452.806403574086,5.16,Discount Stores,Costco Wholesale Corporation,2020-04-13,
COST,2 weeks,0.05,2020-07-06 00:00:00+08:00,32233.85725,30124.110678531702,7.0,Discount Stores,Costco Wholesale Corporation,2020-07-06,
COST,2 weeks,0.05,2020-10-12 00:00:00+08:00,37819.781023784904,35789.59564777328,5.67,Discount Stores,Costco Wholesale Corporation,2020-10-12,
COST,2 weeks,0.05,2021-02-22 00:00:00+08:00,33209.2851073873,35563.669612314705,-6.62,Discount Stores,Costco Wholesale Corporation,2021-02-22,
COST,2 weeks,0.05,2021-03-22 00:00:00+08:00,34671.93202542139,32503.610392778726,6.67,Discount Stores,Costco Wholesale Corporation,2021-03-22,
COST,2 weeks,0.05,2021-10-18 00:00:00+08:00,47960.562278550016,44887.480286738355,6.85,Discount Stores,Costco Wholesale Corporation,2021-10-18,
COST,2 weeks,0.05,2021-11-01 00:00:00+08:00,50606.25093432995,47960.562278550016,5.52,Discount Stores,Costco Wholesale Corporation,2021-11-01,
COST,2 weeks,0.05,2021-11-15 00:00:00+08:00,53447.89652956298,50606.25093432995,5.62,Discount Stores,Costco Wholesale Corporation,2021-11-15,
COST,2 weeks,0.05,2022-01-10 00:00:00+08:00,50479.19100169779,55907.39701744514,-9.71,Discount Stores,Costco Wholesale Corporation,2022-01-10,
COST,2 weeks,0.05,2022-03-21 00:00:00+08:00,56405.90313085362,53613.8912601626,5.21,Discount Stores,Costco Wholesale Corporation,2022-03-21,
COST,2 weeks,0.05,2022-05-02 00:00:00+08:00,50945.03220125786,57395.84394250513,-11.24,Discount Stores,Costco Wholesale Corporation,2022-05-02,
COST,2 weeks,0.05,2022-05-16 00:00:00+08:00,44744.06162843005,50945.03220125786,-12.17,Discount Stores,Costco Wholesale Corporation,2022-05-16,
COST,2 weeks,0.05,2022-05-30 00:00:00+08:00,47078.21587475968,44744.06162843005,5.22,Discount Stores,Costco Wholesale Corporation,2022-05-30,
COST,2 weeks,0.05,2022-06-27 00:00:00+08:00,48436.080436656135,46004.34640522876,5.29,Discount Stores,Costco Wholesale Corporation,2022-06-27,
COST,2 weeks,0.05,2022-07-11 00:00:00+08:00,51392.03761917032,48436.080436656135,6.1,Discount Stores,Costco Wholesale Corporation,2022-07-11,
COST,2 weeks,0.05,2022-09-19 00:00:00+08:00,48567.402547770704,51941.88442969222,-6.5,Discount Stores,Costco Wholesale Corporation,2022-09-19,
COST,2 weeks,0.05,2022-11-14 00:00:00+08:00,52456.72310630172,49566.502396166135,5.83,Discount Stores,Costco Wholesale Corporation,2022-11-14,
COST,2 weeks,0.05,2022-12-12 00:00:00+08:00,46826.024325046776,50008.08614137319,-6.36,Discount Stores,Costco Wholesale Corporation,2022-12-12,
COST,2 weeks,0.05,2023-12-11 00:00:00+08:00,65259.82277526395,59957.42320408777,8.84,Discount Stores,Costco Wholesale Corporation,2023-12-11,
COST,2 weeks,0.05,2024-05-13 00:00:00+08:00,79484.48154093098,74841.07027863778,6.2,Discount Stores,Costco Wholesale Corporation,2024-05-13,
COST,2 weeks,0.1,2022-05-02 00:00:00+08:00,50945.03220125786,57395.84394250513,-11.24,Discount Stores,Costco Wholesale Corporation,2022-05-02,
COST,2 weeks,0.1,2022-05-16 00:00:00+08:00,44744.06162843005,50945.03220125786,-12.17,Discount Stores,Costco Wholesale Corporation,2022-05-16,
CRM,1 week,0.05,2014-04-28 00:00:00+08:00,5116.148277583625,5524.154701718908,-7.39,Software - Application,"Salesforce, Inc.",2014-04-28,
CRM,1 week,0.05,2014-06-16 00:00:00+08:00,5664.698829039813,5282.706957846623,7.23,Software - Application,"Salesforce, Inc.",2014-06-16,
CRM,1 week,0.05,2014-07-07 00:00:00+08:00,5516.723704076498,5867.806107954546,-5.98,Software - Application,"Salesforce, Inc.",2014-07-07,
CRM,1 week,0.05,2014-08-25 00:00:00+08:00,5915.483114446529,5601.86940142319,5.6,Software - Application,"Salesforce, Inc.",2014-08-25,
CRM,1 week,0.05,2014-10-13 00:00:00+08:00,5355.726,5735.99746578814,-6.63,Software - Application,"Salesforce, Inc.",2014-10-13,
CRM,1 week,0.05,2014-10-20 00:00:00+08:00,5729.375939849624,5355.726,6.98,Software - Application,"Salesforce, Inc.",2014-10-20,
CRM,1 week,0.05,2014-10-27 00:00:00+08:00,6116.784623217923,5729.375939849624,6.76,Software - Application,"Salesforce, Inc.",2014-10-27,
CRM,1 week,0.05,2014-11-17 00:00:00+08:00,6042.351715154146,6361.431211498973,-5.02,Software - Application,"Salesforce, Inc.",2014-11-17,
CRM,1 week,0.05,2014-12-08 00:00:00+08:00,5590.180303030304,5898.762600806451,-5.23,Software - Application,"Salesforce, Inc.",2014-12-08,
